Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,EMA_12,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,ATR
2025-12-09 00:00:00-05:00,277.6441787437343,279.5107061083118,276.4064879695729,276.6659851074219,32193300,0.0,0.0,,278.59486699400065,,0.9677208992075634,1.0729413193135524,-0.10522042010598898,,,,
2025-12-10 00:00:00-05:00,277.23491184461454,279.2312028389952,275.92734368017386,278.26300048828125,33038300,0.0,0.0,,278.5438106085054,,0.8695641882687255,1.032265893104587,-0.16270170483586144,,,,
2025-12-11 00:00:00-05:00,278.5824273392719,279.07150890817053,273.3022288840155,277.514404296875,33248000,0.0,0.0,,278.3854404067161,,0.723034143765517,0.9704195432367729,-0.24738539947125593,,,,
2025-12-12 00:00:00-05:00,277.38461586894516,278.70217518025987,276.30663218031253,277.763916015625,39532900,0.0,0.0,,278.2898212696251,55.39293295008182,0.6198957657356914,0.9003147877365566,-0.2804190220008652,,,,4.410380641739754
2025-12-15 00:00:00-05:00,279.63046152672615,279.63046152672615,272.33402020742307,273.6016540527344,50409100,0.0,0.0,,277.5685647747189,46.52578577967653,0.19999271165579557,0.7602503725204044,-0.5602576608646088,,,,4.496648276191678
2025-12-16 00:00:00-05:00,272.3140798989353,274.9891026980292,271.2859911871425,274.1007385253906,37648600,0.0,0.0,,277.03505304405303,45.372545211040816,-0.09145727547877414,0.5899088429205688,-0.6813661183993429,,,,4.395406864135111
2025-12-17 00:00:00-05:00,274.50001118897205,275.6478724530811,271.13626563598973,271.33587646484375,50138700,0.0,0.0,,276.1582566472516,39.68935396356915,-0.5393178311921929,0.36406350809801646,-0.9033813392902094,,,,4.51090619038482
2025-12-18 00:00:00-05:00,273.1025913325419,273.12257373871984,266.4549687260805,271.68524169921875,51630700,0.0,0.0,,275.4701005014004,37.54673618495524,-0.8561900674711751,0.12001279298417813,-0.9762028604553532,,,,4.7725617071586806
2025-12-19 00:00:00-05:00,271.6453053723066,274.09077415448866,269.399477884542,273.1625061035156,144632000,0.0,0.0,,275.1150859786489,30.32955735461249,-0.9768501853815224,-0.09935980268896197,-0.8774903826925604,,,,4.58861869722935
2025-12-22 00:00:00-05:00,272.3539780142796,273.37210596231955,270.00836035897595,270.4674987792969,36571800,0.0,0.0,276.9734085083008,274.400072563364,17.72686959633627,-1.2752386092046777,-0.33453556399210516,-0.9407030452125725,285.0075950543674,276.9734085083008,268.93922196223417,4.488804582823674
2025-12-23 00:00:00-05:00,270.3377490962612,271.99467443806464,269.06012395403746,271.85491943359375,29642000,0.0,0.0,276.7957366943359,274.0085105433993,24.2913106552743,-1.383808648504555,-0.5443901808945951,-0.83941846760996,285.12731168421203,276.7957366943359,268.4641617044598,4.319119507268397
2025-12-24 00:00:00-05:00,271.8349404799371,274.9192064044749,271.69521595033444,273.3022155761719,17910600,0.0,0.0,276.63802947998045,273.8998497792105,33.54032730465218,-1.3376469226391237,-0.7030415292435008,-0.6346053933956228,285.11479655819664,276.63802947998045,268.16126240176425,4.1116454141521945
2025-12-26 00:00:00-05:00,273.65160578690546,274.8593534534055,272.35399820928086,272.89300537109375,21521800,0.0,0.0,276.4309143066406,273.74495063950025,36.14831888055519,-1.3188800378489418,-0.8262092309645891,-0.4926708068843527,285.06771983517814,276.4309143066406,267.79410877810307,4.07029247501943
2025-12-29 00:00:00-05:00,272.1843267483383,273.8512128461511,271.8449608988494,273.2523498535156,23715200,0.0,0.0,276.17688751220703,273.6691659031949,39.068331828084375,-1.2604810094259165,-0.9130635866568546,-0.34741742276906185,284.87678019938147,276.17688751220703,267.4769948250326,3.962632498890526
2025-12-30 00:00:00-05:00,272.30405905646904,273.57169281796894,271.77504318392386,272.57354736328125,22139600,0.0,0.0,275.6768142700195,273.50060920474664,39.130336105982074,-1.2545118153304884,-0.9813532323915815,-0.27315858293890694,283.9684108570146,275.6768142700195,267.38521768302445,3.869234748555251
2025-12-31 00:00:00-05:00,272.553621806917,273.17246717497864,271.24605357156486,271.3558349609375,27293600,0.0,0.0,274.9616424560547,273.1706439364683,31.277070959416307,-1.3326781162651287,-1.051618209166291,-0.28105990709883777,282.000739689956,274.9616424560547,267.92254522215336,3.770845780311853
2026-01-02 00:00:00-05:00,271.7551282774649,277.32476727085935,268.5011639041959,270.5074462890625,37838100,0.0,0.0,274.3058624267578,272.7609212214828,31.108770775053486,-1.4464100339416746,-1.1305765741213678,-0.31583345982030675,280.3159629587752,274.3058624267578,268.29576189474045,3.9890117333481703
2026-01-05 00:00:00-05:00,270.1381413175191,271.00652312062255,265.64648609237463,266.764404296875,45647200,0.0,0.0,273.63511047363284,271.83838015615856,25.045418291386028,-1.8176231764103932,-1.2679858945791729,-0.5496372818312203,279.87509510627063,273.63511047363284,267.39512584099504,4.200761306798212
2026-01-06 00:00:00-05:00,266.5048844877732,267.05385240251036,261.63392891626114,261.87347412109375,52352100,0.0,0.0,272.8156341552734,270.3053176892255,24.24385398892572,-2.477905701752718,-1.5099698560138821,-0.9679358457388358,280.60821610693597,272.8156341552734,265.02305220361086,4.066724318722935
2026-01-07 00:00:00-05:00,262.7119324450406,263.1910228349833,259.3282042611396,259.84722900390625,48309800,0.0,0.0,271.9392623901367,268.69638096840714,20.665624077528435,-3.1286206161212817,-1.833700008035362,-1.2949206080859197,281.34782300305335,271.9392623901367,262.5307017772201,4.078131966077003
2026-01-08 00:00:00-05:00,256.5433578451618,258.80916773471864,255.22581364132833,258.55963134765625,50419300,0.0,0.0,271.03394470214846,267.13688102675314,22.00356298349044,-3.7055005402291954,-2.208060114474129,-1.4974404257550664,281.8992000719864,271.03394470214846,260.1686893323105,4.085975433611757
2026-01-09 00:00:00-05:00,258.5995368285105,259.7274461787287,255.74485516422806,258.8890075683594,39997000,0.0,0.0,270.0652450561523,265.86797741776945,21.93517555449357,-4.0889690382038,-2.5842418992200633,-1.5047271389837364,281.647700918248,270.0652450561523,258.48278919405664,3.894188719458993
2026-01-12 00:00:00-05:00,258.679389570116,260.81540508500296,256.32375036738995,259.7673645019531,45263800,0.0,0.0,269.1778930664062,264.9294215845669,19.82903679915536,-4.2727410229604175,-2.9219417239681342,-1.3507992989922832,281.0724880129701,269.1778930664062,257.28329811984236,3.8799286085780205
2026-01-13 00:00:00-05:00,258.24022168851656,261.3244878277737,257.9108470550362,260.5658874511719,45730800,0.0,0.0,268.31799163818357,264.2581086409677,25.61449289304697,-4.304329880903708,-3.198419355355249,-1.1059105255484591,280.08498238872255,268.31799163818357,256.5510008876446,3.883492549249013
2026-01-14 00:00:00-05:00,259.0087756526009,261.33447181199796,256.23393227813756,259.4779052734375,40019400,0.0,0.0,267.61180419921874,263.52269273827073,19.0618077296278,-4.366817394827763,-3.432098963249752,-0.9347184315780108,279.7335624808485,267.61180419921874,255.490045917589,4.038206052808529
2026-01-15 00:00:00-05:00,260.16664839115424,260.55593980217856,256.57331808587395,257.7311706542969,39388600,0.0,0.0,266.79332580566404,262.6316893407363,11.651915630486542,-4.50535120133992,-3.646749410867786,-0.8586017904721341,279.27550996150944,266.79332580566404,254.31114164981864,4.092394000105969
2026-01-16 00:00:00-05:00,257.4217218192236,258.41986733264514,254.4572284259222,255.05612182617188,72142800,0.0,0.0,265.97933807373045,261.46621741541867,10.482061794888779,-4.775940258812739,-3.8725875804567766,-0.903352678355962,279.30875979599426,265.97933807373045,252.64991635146663,4.196485690291561
2026-01-20 00:00:00-05:00,252.26132447540706,254.31750190322293,242.9685916985444,246.2425079345703,80267500,0.0,0.0,264.707201385498,259.1241082645189,6.4671304291368585,-5.6365938734413135,-4.225388839053684,-1.4112050343876295,280.39204179758525,264.707201385498,249.0223609734108,4.916576988886261
2026-01-21 00:00:00-05:00,248.23880604127606,251.09350304772093,244.72532928784554,247.1907501220703,54641700,0.0,0.0,263.40861358642576,257.2882070118345,9.441767089814945,-6.171017199022742,-4.614514511047496,-1.5565026879752466,280.3926607181908,263.40861358642576,246.4245664546607,5.243114426445568
2026-01-22 00:00:00-05:00,248.737864640942,250.53452965267718,247.68980878155546,247.8894500732422,39708300,0.0,0.0,262.279711151123,255.84224440589722,11.871524377394039,-6.463663202173763,-4.984344249272749,-1.4793189529010133,280.26042000923405,262.279711151123,244.29900229301197,5.344354849816503
2026-01-23 00:00:00-05:00,246.86136630134166,248.94748685874615,244.22624741136653,247.58001708984375,41689000,0.0,0.0,261.0659660339355,254.57113251111977,12.08314912052262,-6.643968391897346,-5.316269077797669,-1.327699314099677,279.5941001467882,261.0659660339355,242.53783192108284,5.051328855581943
2026-01-26 00:00:00-05:00,251.01365072947274,256.08423219515316,249.33677343540953,254.93637084960938,55969200,0.0,0.0,260.1476737976074,254.62732302473356,32.527276546903224,-6.122686763216308,-5.4775526148813976,-0.6451341483349102,277.92771436195125,260.1476737976074,242.36763323326358,5.2759130039434785
2026-01-27 00:00:00-05:00,258.6894015269614,261.4642450011371,257.73115984508394,257.7910461425781,49648300,0.0,0.0,259.39257583618166,255.11404965824812,43.583284007064606,-5.4167776374520145,-5.465397619395521,0.048619981943506474,276.1466704501809,259.39257583618166,242.63848122218238,5.355052337177658
2026-01-28 00:00:00-05:00,257.1721946066941,258.3799421919039,254.03801819206552,255.96444702148438,41288000,0.0,0.0,258.5281806945801,255.24488002182292,43.858541450054396,-4.947696883194595,-5.361857472155336,0.4141605889607405,274.00678162573047,258.5281806945801,243.04957976342976,5.3892741533201365
2026-01-29 00:00:00-05:00,257.52154586161765,259.16847988830324,253.93820707645818,257.801025390625,67253000,0.0,0.0,257.78955459594727,255.63813315548475,48.82058328414748,-4.377291785503701,-5.164944334825009,0.787652549321308,271.7849201592424,257.78955459594727,243.79418903265216,5.432763971124932
2026-01-30 00:00:00-05:00,254.6968198516284,261.4143357105436,251.71235892004358,258.99884033203125,92443400,0.0,0.0,257.171704864502,256.1551650287996,50.16626889639771,-3.7849573485623864,-4.888946937572484,1.103989589010098,269.6546816111784,257.171704864502,244.68872811782558,5.841291526553456
2026-02-02 00:00:00-05:00,259.5477742456141,269.98836769074944,258.72928762151224,269.50927734375,73913400,0.0,0.0,257.12179641723634,258.2096438464843,61.41789117587936,-2.4393048246842,-4.399018514994828,1.959713690310628,269.3863473322802,257.12179641723634,244.85724550219248,6.324679051669469
2026-02-03 00:00:00-05:00,268.70080609664296,271.3758289780004,267.11372779647115,268.98028564453125,64394700,0.0,0.0,257.23259048461915,259.86666566156845,59.92469809045588,-1.3994190817010121,-3.799098628336065,2.3996795466350527,269.89741634605747,257.23259048461915,244.56776462318084,6.385283366583167
2026-02-04 00:00:00-05:00,271.7850411492978,278.432693698261,271.7850411492978,275.97723388671875,90545700,0.0,0.0,257.9377784729004,262.34521461928387,67.07998989069313,-0.0105848753522082,-3.0413958777392938,3.0308110023870856,273.0288540534574,257.9377784729004,242.84670289234336,6.696131118002406
2026-02-05 00:00:00-05:00,277.6142303156022,278.98168486317746,272.72332314901723,275.3983459472656,52977400,0.0,0.0,258.71533432006834,264.35338866974257,68.74210065577506,1.0314746230598644,-2.2268217775794623,3.2582964006393267,275.7038829314936,258.71533432006834,241.7267857086431,6.858683974992094
2026-02-06 00:00:00-05:00,276.6060720438839,280.3890519626743,276.4164219647768,277.6042175292969,50453400,0.0,0.0,259.6675636291504,266.3919777250586,74.16049620092893,2.012115272256324,-1.3790343676123051,3.3911496398686287,278.6386334376099,259.6675636291504,240.69649382069085,6.932117339898217
2026-02-09 00:00:00-05:00,277.6541982366954,277.9439398399519,271.4499228389202,274.3672180175781,44623400,0.26,0.0,260.4414741516113,267.6189377700616,84.22619080778134,2.499271201349984,-0.6033732538198473,3.1026444551698313,280.5099202700005,260.4414741516113,240.37302803322214,6.532580687998518
2026-02-10 00:00:00-05:00,274.6369782150198,275.11651686144285,272.68876099546605,273.4280700683594,34376900,0.0,0.0,261.12450942993166,268.5126504313382,81.93641205162903,2.7775465663563637,0.07281071021539487,2.7047358561409687,282.0096263744693,261.12450942993166,240.23939248539403,6.251122267005761
2026-02-11 00:00:00-05:00,274.44714753122867,279.92208361183503,274.1973776592452,275.24639892578125,51931300,0.0,0.0,261.8585350036621,269.5486117381756,82.41569927537411,3.108967498319771,0.6800420678362702,2.428925430483501,283.67226006525595,261.8585350036621,240.04480994206824,6.476138982210675
2026-02-12 00:00:00-05:00,275.3363333447182,275.46621856633783,259.94051360693726,261.4891052246094,81077200,0.0,0.0,261.9590950012207,268.30868765916546,62.498073625089326,2.235750013031577,0.9911836568753316,1.2445663561562454,283.74513683507377,261.9590950012207,240.17305316736764,7.2478865187836
2026-02-13 00:00:00-05:00,261.7688319830923,261.9886306947134,255.21485759663088,255.5445556640625,56290700,0.0,0.0,261.84976425170896,266.34497504453424,50.56071342757994,1.0519175452204763,1.0033304345443605,0.04858711067611576,283.74680608798997,261.84976425170896,239.95272241542796,7.124283518267392
2026-02-17 00:00:00-05:00,257.8124646511843,266.0449008431299,255.30478047881587,263.6371154785156,58469100,0.0,0.0,262.2788139343262,265.92838126514675,54.91505819639912,0.7579861377439556,0.9542615751842796,-0.19627543744032394,283.9504858150536,262.2788139343262,240.6071420535988,7.425158247752127
2026-02-18 00:00:00-05:00,263.35737977838915,266.57441720150126,262.20844437502524,264.106689453125,34203300,0.0,0.0,263.1720230102539,265.6481209863742,57.005407295884694,0.5565188718808827,0.8747130345236003,-0.3181941626427176,283.49112493679786,263.1720230102539,242.85292108370993,7.426876021083386
2026-02-19 00:00:00-05:00,262.35827847824623,264.2365527856389,259.81060750150084,260.3401184082031,30845300,0.0,0.0,263.82949142456056,264.8315052051171,52.11436116819085,0.09186484664525096,0.7181433969479305,-0.6262785503026795,282.77587753164204,263.82949142456056,244.88310531747908,7.369424054818599
2026-02-20 00:00:00-05:00,258.73163460792017,264.5063132392292,257.9223826043077,264.3364562988281,42070500,0.0,0.0,264.65184173583987,264.7553438349188,54.24682028124201,0.045568962346465014,0.5836285100276374,-0.5380595476811724,282.04956233896655,264.65184173583987,247.25412113271318,7.146706472277278
2026-02-23 00:00:00-05:00,263.24744081710827,269.1819753311392,263.13755670993424,265.9349670410156,37308200,0.0,0.0,265.56958923339846,264.93682432816445,46.68619288058999,0.13629448015188927,0.49416170405248777,-0.3578672239005985,281.0008442207069,265.56958923339846,250.13833424609007,6.7742306545606885
2026-02-24 00:00:00-05:00,267.61343657617186,274.6369951599546,267.46358073991865,271.8895263671875,47014600,0.0,0.0,266.41724700927733,266.0064707957065,52.45066535320121,0.680830094421708,0.5314953821263319,0.1493347122953762,281.23965566980394,266.41724700927733,251.59483834875076,7.091368292947097
2026-02-25 00:00:00-05:00,271.5298429675081,274.6869380517792,270.8005039088116,273.97760009765625,33714300,0.0,0.0,267.22657470703126,267.23279838062183,48.16369677511928,1.2662717981243645,0.6784506653259383,0.5878211327984262,281.83183989934525,267.22657470703126,252.62130951471727,6.693798727892656
2026-02-26 00:00:00-05:00,274.6969199809464,275.8558253670768,270.55071567552415,272.6987609863281,32345100,0.0,0.0,268.06329040527345,268.0737157045766,47.5523833134853,1.6085050921657853,0.8644615506939077,0.7440435414718776,281.8461772263372,268.06329040527345,254.2804035842097,6.625709297706401
2026-02-27 00:00:00-05:00,272.5588900215503,272.5588900215503,262.6480379442022,263.93682861328125,72366500,0.0,0.0,268.3700805664063,267.437271536685,38.924908489222716,1.1593484797652422,0.9234389365081748,0.23590954325706748,281.44620628396166,268.3700805664063,255.2939548488509,6.987139085329064
2026-03-02 00:00:00-05:00,262.16844722421786,266.2846497598317,259.960490133898,264.476318359375,41827900,0.0,0.0,268.6439544677734,266.9817402786373,41.61870099886165,0.837269421535666,0.9062050335136731,-0.06893561197800713,281.1088116378021,268.6439544677734,256.17909729774476,6.975006415679208
2026-03-03 00:00:00-05:00,263.23749216234586,265.31556422164516,259.8905695547566,263.5072326660156,38568900,0.0,0.0,268.3438522338867,266.4472006459263,41.59759563542075,0.49808076594212025,0.8245801799993626,-0.32649941405724237,281.0083991470701,268.3438522338867,255.6793053207033,7.189094901458619
2026-03-04 00:00:00-05:00,264.4063951364299,265.9050144519466,261.179387723623,262.2783508300781,39803100,0.0,0.0,268.0087554931641,265.8058391357958,38.906006630231204,0.12862807432321688,0.6853897588641336,-0.5567616845409167,280.953947803196,268.0087554931641,255.06356318313212,7.0627815575191875
2026-03-05 00:00:00-05:00,260.54995479568396,261.3192350446657,257.01320478174756,260.0504150390625,49658600,0.0,0.0,267.21241455078126,264.92038927475994,48.46676766145887,-0.3400220813489341,0.4803073908215201,-0.8203294721704542,280.0527365313086,267.21241455078126,254.37209257025393,6.329884492442758
2026-03-06 00:00:00-05:00,258.39192833924307,258.53178361058343,254.13584003818684,257.2229919433594,41120000,0.0,0.0,266.30364685058595,263.73617430069834,51.9160330288295,-0.9288726544661472,0.19847138176398663,-1.127344036230134,279.27659678270095,266.30364685058595,253.33069691847098,6.268513199785127
2026-03-09 00:00:00-04:00,255.45463216869055,260.9095975388004,253.44647267699952,259.6407775878906,38218500,0.0,0.0,265.4054748535156,263.1061132679587,44.75890112704918,-1.1867655859262527,-0.07857601177406123,-1.1081895741521914,277.54474963148385,265.4054748535156,253.2662000755474,6.034442092462762
2026-03-10 00:00:00-04:00,257.4128391437035,262.2384104290217,256.71350175461305,260.58990478515625,30590800,0.0,0.0,264.7166091918945,262.71900427060444,45.44511673573155,-1.2995802078190763,-0.32277685098306425,-0.9768033568360122,276.2638177330439,264.7166091918945,253.16940065074513,6.117223224457951
2026-03-11 00:00:00-04:00,260.8496568052655,261.888707997661,259.3110658747261,260.5699157714844,26218900,0.0,0.0,264.0737014770508,262.38837527073986,50.32961953238675,-1.3747522664289136,-0.5331719340722341,-0.8415803323566795,274.99345208453025,264.0737014770508,253.15395086957133,5.985201570086297
2026-03-12 00:00:00-04:00,258.4219063383753,258.71164792954545,253.94601921584928,255.52456665039062,40794000,0.0,0.0,263.0876098632813,261.332404713763,37.72955974842767,-1.8204590540148047,-0.7906293580607482,-1.0298296959540565,273.2980847004686,263.0876098632813,252.87713502609395,5.988056278708697
2026-03-13 00:00:00-04:00,255.24483747003174,256.0940459350445,249.29033192864068,249.8897705078125,36930000,0.0,0.0,262.5076431274414,259.5719994513091,29.915017713874875,-2.5984129638786726,-1.1521860792243332,-1.4462268846543394,274.2961839610624,262.5076431274414,250.71910229382038,6.042291663365759
2026-03-16 00:00:00-04:00,251.87794235419486,253.6563027081548,249.6499992581203,252.58729553222656,32074200,0.0,0.0,262.3597801208496,258.4974296176041,23.69281473911613,-2.963122287734734,-1.5143733209264134,-1.4487489668083207,274.58225718218915,262.3597801208496,250.13730305951006,5.706882758444012
2026-03-17 00:00:00-04:00,252.72716690012706,254.89516767044782,251.94787083452104,253.99598693847656,32361600,0.0,0.0,261.87772369384766,257.8048999746614,22.25304005305658,-3.102721192391357,-1.8320428952194021,-1.2706782971719548,274.63679785594815,261.87772369384766,249.11864953174717,5.639801522226812
2026-03-18 00:00:00-04:00,252.3974721128864,254.70534343896443,248.7708084606242,249.70994567871094,35757900,0.0,0.0,261.15788650512695,256.55952239066903,20.53777634370752,-3.518641332802815,-2.1693625827360847,-1.3492787500667305,274.96859627693823,261.15788650512695,247.34717673331568,5.684760471283066
2026-03-19 00:00:00-04:00,249.17043241392184,251.5982036354298,247.0723745163624,248.73085021972656,34864100,0.0,0.0,260.5774230957031,255.35511128744713,25.655801900458712,-3.8825106950065447,-2.511992205190177,-1.3705184898163676,275.4666161153712,260.5774230957031,245.68823007603504,5.290125191064599
2026-03-20 00:00:00-04:00,247.7517334570195,248.97061168291066,245.77356028907465,247.76173400878906,88331100,0.0,0.0,259.74868698120116,254.1868993984228,23.6036965191513,-4.200656808203888,-2.8497251257929195,-1.3509316824109687,275.57267817306644,259.74868698120116,243.92469578933589,5.066760317343336
2026-03-23 00:00:00-04:00,253.73622734962268,254.3656523266213,250.0496214753341,251.25851440429688,40546100,0.0,0.0,259.0148643493652,253.73637863009574,32.08651331351703,-4.123100405988026,-3.104400181831941,-1.0187002241560852,274.99140549534326,259.0148643493652,243.0383232033872,5.150969149553599
2026-03-24 00:00:00-04:00,250.1195650925759,254.5954370944537,249.32029842391177,251.4083709716797,45152300,0.0,0.0,257.99080657958984,253.37822360572403,33.58480827148233,-4.003395573737237,-3.284199260213,-0.7191963135242365,273.09441229278394,257.99080657958984,242.88720086639574,5.190220002569193
2026-03-25 00:00:00-04:00,253.86611511385965,254.76528059453105,251.3684162845015,252.38746643066406,28476700,0.0,0.0,256.9112998962402,253.2257994249456,37.97428282569955,-3.78588251386401,-3.3845359109432023,-0.4013466029208077,270.1784176299503,256.9112998962402,243.64418216253017,5.056771306976263
2026-03-26 00:00:00-04:00,251.88793104116345,256.76344411909713,250.53918279672283,252.6572265625,41796700,0.0,0.0,255.90922317504882,253.13832667687706,42.20939157530559,-3.550803011835569,-3.417789331121676,-0.1330136807138933,267.00543418047357,255.90922317504882,244.8130121696241,5.0788917585118805
2026-03-27 00:00:00-04:00,253.666280215245,255.2548282141602,247.8416601166152,248.57098388671875,47900000,0.0,0.0,255.14093093872071,252.43565855531426,32.12904471791052,-3.652126999917357,-3.4646568648808125,-0.18747013503654442,266.0225897353345,255.14093093872071,244.25927214210694,5.075323418207887
2026-03-30 00:00:00-04:00,249.83982057534305,250.63907198816298,245.28400520065438,246.40298461914062,39446200,0.0,0.0,254.23726425170898,251.507554872826,27.964008786391517,-3.8628380204729638,-3.544293095999243,-0.31854492447372085,264.85323875148,254.23726425170898,243.621289751938,5.063191854857883
2026-03-31 00:00:00-04:00,247.6818040942864,255.24482803058763,246.87255213324852,253.55638122558594,49598100,0.0,0.0,253.7397216796875,251.82275892709677,41.08231627463359,-3.4132627315567845,-3.5180870231107515,0.104824291553967,263.417696232112,253.7397216796875,244.061747127263,5.510634804037319
2026-04-01 00:00:00-04:00,253.8461228128272,255.94418062939917,253.096813183035,255.3946990966797,40059400,0.0,0.0,253.3955390930176,252.37228818395567,49.82021128501084,-2.8754873589961107,-3.389567090287824,0.5140797312917131,262.24946107561414,253.3955390930176,244.54161711042104,5.240882724803681
2026-04-02 00:00:00-04:00,253.96601496217014,255.89424639361263,250.4192795609811,255.68443298339844,31289400,0.0,0.0,253.17723999023437,252.8818489223315,59.415585542565374,-2.3982716162089446,-3.191307995472048,0.7930363792631034,261.542081954573,253.17723999023437,244.81239802589573,5.145972212391375
2026-04-06 00:00:00-04:00,256.27389167390277,261.9186847371787,256.2239194053331,258.6217041015625,29329900,0.0,0.0,253.24717559814454,253.76490356529013,59.72933968980934,-1.7627416816223445,-2.905594732702107,1.1428530510797628,261.7762160325781,253.24717559814454,244.71813516371097,5.305111376944642
2026-04-07 00:00:00-04:00,255.92421782448065,255.96418954301222,245.47383916108728,253.26666259765625,62148000,0.0,0.0,252.9284698486328,253.6882511087311,48.95684880473123,-1.6719139419401756,-2.658858574549721,0.9869446326095455,260.91038740247245,252.9284698486328,244.94655229479318,6.033723384412387
2026-04-08 00:00:00-04:00,258.2121146377317,259.51090582044134,256.29386854025813,258.66168212890625,41032800,0.0,0.0,252.83205871582032,254.4533943426042,62.40996518548071,-1.151327528677058,-2.3573523653751884,1.2060248366981305,260.46320711330264,252.83205871582032,245.200910318338,6.055845401872735
2026-04-09 00:00:00-04:00,258.7615948993736,260.879638597066,255.8342992320816,260.2502136230469,28121600,0.0,0.0,252.81607360839843,255.34521269344157,65.70415570918564,-0.6036196779704994,-2.0066058278942505,1.402986149923751,260.38001859409303,252.81607360839843,245.25212862270382,6.092953276581091
2026-04-10 00:00:00-04:00,259.7406946341393,261.94865175168746,258.78155637925676,260.240234375,31291500,0.0,0.0,253.0518569946289,256.09829295214286,67.46856030393664,-0.16842104916457856,-1.6389688721483162,1.4705478229837377,261.2395673644042,253.0518569946289,244.86414662485362,6.090813560766427
2026-04-13 00:00:00-04:00,259.49093671136296,259.9405042051452,256.4237552437805,258.96142578125,36234700,0.0,0.0,253.50543975830078,256.5387749258516,61.49720733499317,0.07245264454843436,-1.2966845688089663,1.3691372133574007,261.9564480574764,253.50543975830078,245.05443145912517,5.891710761722662
2026-04-14 00:00:00-04:00,259.01136264890187,261.68888841493145,256.9532612999924,258.59173583984375,48370700,0.0,0.0,253.80566177368163,256.8546150664658,60.65184150066001,0.230854743789223,-0.9911767062893286,1.2220314500785516,262.54116193872926,253.80566177368163,245.070161608634,5.853174222036742
2026-04-15 00:00:00-04:00,257.92237663273806,266.3146386359468,257.57269269729437,266.18475341796875,49913500,0.0,0.0,254.41510009765625,258.290020966697,67.10429694342308,0.9580389332580808,-0.6013335783798468,1.5593725116379276,264.7591292397476,254.41510009765625,244.07107095556486,6.234965766938375
2026-04-16 00:00:00-04:00,266.55439590858066,266.91408037974617,261.0294875448873,263.15753173828125,43323100,0.0,0.0,255.08747940063478,259.03886877771,62.18407883386616,1.2753645439123602,-0.22599395392140537,1.5013584978337655,265.8821634147563,255.08747940063478,244.29279538651326,6.210703732115846
2026-04-17 00:00:00-04:00,266.7142527536172,272.0493335842862,266.47448343207725,269.98126220703125,61436200,0.0,0.0,256.15,260.7223139206825,73.35950839191202,2.0537905777564447,0.22996295241416465,1.82382762534228,268.3960197214957,256.15,243.9039802785043,6.316320428434415
2026-04-20 00:00:00-04:00,270.08114756253855,274.0275237795767,270.04120633500696,272.79864501953125,36590200,0.0,0.0,257.40184555053713,262.5802110128131,78.39638914405668,2.8650119901384983,0.7569727599590315,2.108039230179467,271.07321998065703,257.40184555053713,243.7304711204172,6.222834341651334
